MONTHS,STATE,FF_DEATH,OTH_DEATH,DEATH,CNT,PROP_LOSS,CONT_LOSS
2011-10-01,KS,0,5,5,380,3.765831,1.263732
2011-10-01,KY,0,2,2,453,3.000993,1.283576
2011-10-01,LA,0,5,5,685,6.548432,2.040525
2011-10-01,MA,0,4,4,448,13.242503,1.429876
2011-10-01,MD,0,0,0,302,6.049557,1.869641
2011-10-01,ME,0,1,1,98,0.893411,0.149241
2011-10-01,MI,0,5,5,1201,20.873123,6.636731
2011-10-01,MN,0,5,5,708,5.49327,1.225607
2011-10-01,MO,0,1,1,600,3.446584,1.297759
2011-10-01,MS,0,0,0,935,8.979872,3.550287
2011-10-01,MT,0,1,1,69,0.394601,0.19817
2011-10-01,NC,0,3,3,844,9.43633,2.860592
2011-10-01,ND,0,0,0,104,2.294423,0.30247
2011-10-01,NE,0,0,0,130,2.19866,0.432451
2011-10-01,NH,0,0,0,103,1.051711,0.223951
2011-10-01,NJ,0,4,4,494,3.667331,0.976923
2011-10-01,NM,0,0,0,133,0.422475,0.073181
2011-10-01,NV,0,0,0,114,0.8767,0.182075
2011-10-01,NY,0,1,1,1198,2.057774,0.452126
2011-10-01,OH,0,4,4,1035,8.995491,2.4033
2011-10-01,OK,0,4,4,501,6.663082,1.95062
2011-10-01,OR,0,2,2,328,2.77764,1.501
2011-10-01,PA,0,0,0,407,1.485854,0.466484
2011-10-01,RI,0,0,0,85,0.70575,0.410377
2011-10-01,SC,0,5,5,524,5.522288,1.806241
2011-10-01,SD,0,0,0,73,0.8971,0.191225
2011-10-01,TN,0,4,4,768,15.193774,4.564107
2011-10-01,TX,0,5,5,1954,23.737279,7.044127
2011-10-01,UT,0,1,1,92,0.663,0.2058
2011-10-01,VA,0,1,1,566,6.778729,2.538742
2011-10-01,VT,0,0,0,47,0.393284,0.12753
2011-10-01,WA,0,5,5,287,6.925432,3.150662
2011-10-01,WI,0,1,1,517,2.829928,0.697739
2011-10-01,WV,0,2,2,277,4.76105,1.574276
2011-10-01,WY,0,0,0,22,0.275001,0.037551
2011-11-01,AK,0,2,2,72,2.0798,0.7051
2011-11-01,AL,0,7,7,411,2.450967,0.588463
2011-11-01,AR,0,1,1,444,6.357547,1.710887
2011-11-01,AZ,0,0,0,465,2.773013,0.635735
2011-11-01,CA,0,8,8,1598,41.290039,11.470555
2011-11-01,CO,0,1,1,231,4.199969,1.332495
2011-11-01,CT,0,2,2,263,2.747308,0.551401
2011-11-01,DE,0,0,0,81,0.111601,0.022381
2011-11-01,FL,0,11,11,1405,15.114756,4.127802
2011-11-01,GA,0,7,7,944,13.04214,3.04732
2011-11-01,HI,0,0,0,40,1.68105,0.36837
2011-11-01,IA,0,2,2,256,1.459202,0.591299
2011-11-01,ID,0,1,1,102,1.20206,0.40863
2011-11-01,IL,0,11,11,1324,14.679843,4.986595
2011-11-01,IN,0,1,1,521,4.143856,1.308321
2011-11-01,KS,0,2,2,290,6.00098,0.82365
2011-11-01,KY,0,4,4,500,4.212381,1.288534
2011-11-01,LA,0,0,0,527,10.790142,3.003216
2011-11-01,MA,0,4,4,514,7.20272,1.990495
2011-11-01,MD,0,6,6,299,3.754916,1.774229
2011-11-01,ME,0,3,3,86,0.367936,0.124055
2011-11-01,MI,0,7,7,1159,12.74362,4.38154
2011-11-01,MN,0,1,1,517,8.520246,3.434326
2011-11-01,MO,0,4,4,587,4.364154,1.544672
2011-11-01,MS,0,4,4,796,8.710475,3.824046
2011-11-01,MT,0,1,1,92,2.342624,1.031006
2011-11-01,NC,0,7,7,848,8.564689,2.45697
2011-11-01,ND,0,1,1,96,0.691354,0.06438
2011-11-01,NE,0,0,0,101,0.976633,0.267
2011-11-01,NH,0,1,1,77,0.716032,0.260082
2011-11-01,NJ,0,1,1,562,2.558597,1.100062
2011-11-01,NM,0,1,1,171,0.9745,0.2877
2011-11-01,NV,0,1,1,129,1.22692,1.132071
2011-11-01,NY,0,3,3,555,0.914022,0.296862
2011-11-01,OH,0,11,11,1206,10.230489,2.807889
2011-11-01,OK,0,2,2,440,4.975216,1.628114
2011-11-01,OR,0,2,2,326,4.304855,3.337385
2011-11-01,PA,0,4,4,473,3.273035,0.72315
2011-11-01,RI,0,0,0,70,0.5119,0.273275
2011-11-01,SC,0,1,1,434,4.708325,1.33678
2011-11-01,SD,0,0,0,61,0.45672,0.166355
2011-11-01,TN,0,5,5,728,11.717143,3.500225
2011-11-01,TX,0,7,7,1767,19.194814,5.63236
2011-11-01,UT,0,0,0,89,1.17405,0.46792
2011-11-01,VA,0,4,4,568,7.395091,2.978852
2011-11-01,VT,0,0,0,51,0.5702,0.17025
2011-11-01,WA,0,3,3,395,5.944638,2.405122
2011-11-01,WI,0,2,2,443,3.617282,0.986719
2011-11-01,WV,0,0,0,318,5.08238,1.62587
2011-11-01,WY,0,2,2,20,0.26861,0.04511
2011-12-01,AK,0,1,1,59,1.70605,0.430555
2011-12-01,AL,0,3,3,383,5.040259,2.181024
2011-12-01,AR,0,4,4,492,6.555701,1.887951
2011-12-01,AZ,0,0,0,461,2.390477,0.537006
2011-12-01,CA,0,9,9,2110,56.810642,15.58042
2011-12-01,CO,0,4,4,209,7.133958,1.0164
2011-12-01,CT,0,7,7,217,2.52186,0.763325
2011-12-01,DE,0,0,0,78,1.203401,0.362751
2011-12-01,FL,0,1,1,1548,24.408317,16.168679
2011-12-01,GA,0,3,3,932,12.562426,4.601431
2011-12-01,HI,0,0,0,42,2.151,0.39435
2011-12-01,IA,0,3,3,214,2.149807,0.665081
2011-12-01,ID,0,1,1,126,1.400315,0.39325
2011-12-01,IL,0,8,8,1092,17.931286,6.278924
2011-12-01,IN,0,1,1,462,4.14241,1.501432
2011-12-01,KS,0,1,1,281,2.599361,0.883194
2011-12-01,KY,0,4,4,431,5.301554,1.556155
2011-12-01,LA,0,6,6,538,10.436998,4.56205
2011-12-01,MA,2,2,4,450,8.722322,1.737566
2011-12-01,MD,0,1,1,360,4.910035,2.272566
2011-12-01,ME,0,0,0,92,0.544001,0.138482
2011-12-01,MI,0,7,7,993,16.555015,7.158351
2011-12-01,MN,0,9,9,422,4.606404,0.94612
2011-12-01,MO,0,2,2,547,5.732936,2.097894
2011-12-01,MS,0,6,6,738,9.024585,3.254569
2011-12-01,MT,0,1,1,50,0.291649,0.079019
2011-12-01,NC,0,4,4,876,9.390835,2.170522
2011-12-01,ND,0,0,0,52,0.20135,0.05453
2011-12-01,NE,0,1,1,69,0.592825,0.209322
2011-12-01,NH,0,0,0,76,1.26722,0.219395
2011-12-01,NJ,0,3,3,537,8.806708,7.952285
2011-12-01,NM,0,0,0,179,0.69938,0.23722
2011-12-01,NV,0,1,1,158,2.241,0.501401
2011-12-01,NY,1,5,6,991,1.553451,0.746702
2011-12-01,OH,0,13,13,998,12.894097,4.257548
2011-12-01,OK,0,4,4,492,6.826006,2.040281
2011-12-01,OR,0,0,0,383,6.610185,2.467422
2011-12-01,PA,0,1,1,510,2.960801,0.810171
2011-12-01,RI,0,0,0,91,0.366,0.10785
2011-12-01,SC,0,2,2,508,6.896081,1.76031
2011-12-01,SD,0,4,4,74,0.762371,0.209548
2011-12-01,TN,0,9,9,648,15.170201,36.443358
2011-12-01,TX,0,9,9,1873,22.255491,7.824487
2011-12-01,UT,0,0,0,136,1.91675,0.7248
2011-12-01,VA,0,1,1,612,9.861181,2.559673
2011-12-01,VT,0,0,0,43,1.0332,0.315
2011-12-01,WA,0,1,1,444,4.830688,1.956817
2011-12-01,WI,0,0,0,387,4.130042,1.511434
2011-12-01,WV,0,3,3,290,4.178055,1.481675
2011-12-01,WY,0,0,0,24,0.194727,0.033418
2011-01-01,ALL,1,245,246,29498,378.99853,130.526093
2011-02-01,ALL,0,200,200,29023,345.113691,143.97192
2011-03-01,ALL,2,158,160,29416,332.201068,160.743583
2011-04-01,ALL,0,145,145,27506,308.544541,95.648985
2011-05-01,ALL,0,124,124,25506,283.383902,103.609384
2011-06-01,ALL,2,85,87,27718,273.267106,89.458742
2011-07-01,ALL,0,109,109,29806,319.19626,101.029778
2011-08-01,ALL,1,104,105,27023,296.963536,98.271757
2011-09-01,ALL,1,89,90,23311,238.893278,75.355437
2011-10-01,ALL,0,103,103,25018,290.849848,90.45758
2011-11-01,ALL,0,148,148,23452,282.39084,89.025626
2011-12-01,ALL,3,145,148,23778,342.471414,154.043714
2012-01-01,AK,0,3,3,72,3.421195,1.00376
2012-01-01,AL,0,0,0,380,3.347153,0.996412
2012-01-01,AR,0,8,8,847,8.123093,2.473044
2012-01-01,AZ,0,2,2,570,3.661411,1.40463
2012-01-01,CA,0,9,9,1895,32.111387,10.221642
2012-01-01,CO,0,1,1,148,2.425191,0.754686
2012-01-01,CT,0,1,1,213,2.738674,0.605957
2012-01-01,DE,0,1,1,84,0.697003,0.152702
2012-01-01,FL,0,4,4,2020,20.864414,9.272891
2012-01-01,GA,0,9,9,1046,40.873289,4.305546
2012-01-01,HI,0,0,0,29,0.39405,0.201825
2012-01-01,IA,0,2,2,286,2.488976,0.993851
2012-01-01,ID,0,2,2,86,1.06426,0.43732
2012-01-01,IL,0,17,17,1121,19.08036,7.28449
2012-01-01,IN,0,2,2,338,7.26384,3.821602
2012-01-01,KS,0,8,8,413,4.02901,1.582207
2012-01-01,KY,0,6,6,499,5.024829,1.741547
2012-01-01,LA,0,3,3,582,7.701161,2.811549
2012-01-01,MA,0,5,5,489,18.871975,10.847845
2012-01-01,MD,0,2,2,314,5.246421,1.340422
2012-01-01,ME,0,0,0,132,1.12965,0.304981
2012-01-01,MI,0,10,10,917,28.665787,8.127987
2012-01-01,MN,0,8,8,367,8.836858,3.498874
2012-01-01,MO,0,5,5,754,8.146421,3.07721
2012-01-01,MS,0,4,4,1024,9.577197,2.828125
2012-01-01,MT,0,0,0,99,2.183482,0.838827
2012-01-01,NC,0,1,1,829,8.552297,2.991315
2012-01-01,ND,0,1,1,55,0.808115,0.32168
2012-01-01,NE,0,2,2,141,1.61455,0.32617
2012-01-01,NH,0,3,3,100,1.545451,0.499756
2012-01-01,NJ,1,5,6,412,5.282756,1.084821
2012-01-01,NM,0,1,1,161,0.866351,0.318631
2012-01-01,NV,0,1,1,81,1.244306,0.186551
2012-01-01,NY,0,10,10,1361,3.343164,1.724022
2012-01-01,OH,0,11,11,964,9.351445,2.699683
2012-01-01,OK,0,1,1,612,7.593764,2.22155
2012-01-01,OR,0,0,0,296,4.582796,1.329396
2012-01-01,PA,0,8,8,480,4.239266,1.502563
2012-01-01,RI,0,0,0,80,0.386515,0.112519
2012-01-01,SC,0,10,10,598,6.574459,1.820721
2012-01-01,SD,0,0,0,35,0.5518,0.120501
2012-01-01,TN,0,8,8,685,11.869006,4.134488
2012-01-01,TX,0,7,7,1935,23.620848,6.934255
2012-01-01,UT,0,0,0,99,1.10155,0.236926
2012-01-01,VA,0,2,2,697,8.614788,6.499098
2012-01-01,VT,0,1,1,49,0.797,0.307
2012-01-01,WA,0,4,4,372,6.100371,2.108873
2012-01-01,WI,0,2,2,395,4.081745,1.193239
2012-01-01,WV,0,3,3,361,6.93412,2.446332
2012-01-01,WY,0,1,1,15,0.14,0.0135
2012-02-01,AK,0,0,0,47,1.99393,0.373465
2012-02-01,AL,0,1,1,278,1.679582,0.442536
2012-02-01,AR,0,8,8,728,6.510637,2.289104
2012-02-01,AZ,0,1,1,517,3.398807,0.832222
2012-02-01,CA,0,9,9,1124,18.942769,5.063269
2012-02-01,CO,0,2,2,157,2.984328,1.191757
2012-02-01,CT,0,0,0,211,3.998606,1.384015
2012-02-01,DE,0,0,0,60,0.655002,0.158321
2012-02-01,FL,0,8,8,1524,12.588368,3.970476
2012-02-01,GA,0,6,6,879,13.29894,3.898936
2012-02-01,HI,0,0,0,29,0.92635,0.2103
2012-02-01,IA,0,2,2,196,1.8875,0.598811
2012-02-01,ID,0,1,1,91,2.49764,0.45802
2012-02-01,IL,0,6,6,1000,15.546697,7.8246
2012-02-01,IN,0,1,1,324,3.08862,1.144723
2012-02-01,KS,0,2,2,298,5.61009,1.901691
2012-02-01,KY,0,2,2,428,4.273611,1.339442
2012-02-01,LA,0,1,1,384,15.939075,12.126796
2012-02-01,MA,0,2,2,494,9.337681,2.731357
2012-02-01,MD,0,5,5,299,4.879535,1.167186
2012-02-01,ME,0,0,0,115,1.214101,0.306822
2012-02-01,MI,0,5,5,806,17.746386,7.461037
2012-02-01,MN,0,1,1,403,5.66108,2.09885
2012-02-01,MO,0,0,0,624,5.71621,1.57893
2012-02-01,MS,0,5,5,785,9.564502,3.965005
2012-02-01,MT,0,0,0,53,0.6684,0.28765
2012-02-01,NC,0,6,6,796,11.072379,2.917371
2012-02-01,ND,0,0,0,42,3.0909,0.28924
2012-02-01,NE,0,0,0,102,2.288245,0.77927
2012-02-01,NH,0,1,1,93,1.65648,0.34303
2012-02-01,NJ,0,1,1,427,2.220056,0.914414
2012-02-01,NM,0,3,3,128,1.608891,0.174201
2012-02-01,NV,0,1,1,79,1.491935,0.23385
2012-02-01,NY,0,12,12,1188,4.563435,1.945013
2012-02-01,OH,0,12,12,881,9.072198,3.286106
2012-02-01,OK,0,4,4,418,4.167283,1.170766
2012-02-01,OR,0,0,0,257,4.141122,1.537981
2012-02-01,PA,0,1,1,463,4.827447,1.420986
2012-02-01,RI,0,0,0,83,0.321735,0.1073
2012-02-01,SC,0,3,3,550,5.734633,1.411926
2012-02-01,SD,0,0,0,37,0.3065,0.119206
2012-02-01,TN,0,8,8,624,11.813043,4.114195
2012-02-01,TX,0,21,21,1491,19.99694,5.864832
2012-02-01,UT,0,1,1,84,1.9073,0.5675
2012-02-01,VA,0,1,1,626,12.061099,6.304006
2012-02-01,VT,0,0,0,47,0.9545,0.518089
2012-02-01,WA,0,4,4,321,9.4092,3.402867
2012-02-01,WI,0,0,0,391,5.520007,1.998758
2012-02-01,WV,1,9,10,325,7.59744,2.687045
2012-02-01,WY,0,0,0,15,0.049787,0.0195
2012-03-01,AK,0,4,4,54,3.690776,0.595676
2012-03-01,AL,0,2,2,353,2.740632,0.840086
2012-03-01,AR,0,4,4,883,8.343294,2.864286
2012-03-01,AZ,0,0,0,516,4.804817,2.698477
2012-03-01,CA,0,8,8,1215,25.19458,6.766668
2012-03-01,CO,0,0,0,274,3.50544,0.881205
2012-03-01,CT,0,3,3,299,4.699731,0.916245
2012-03-01,DE,0,0,0,81,0.236502,0.065502
2012-03-01,FL,0,4,4,1789,14.608706,5.415329
2012-03-01,GA,0,3,3,1015,13.525804,4.388037
2012-03-01,HI,0,1,1,41,1.00715,0.60228
2012-03-01,IA,0,3,3,429,2.18818,1.833562
2012-03-01,ID,0,1,1,150,1.36065,0.49635
2012-03-01,IL,0,8,8,1481,17.039436,5.820862
2012-03-01,IN,0,3,3,485,3.620255,0.971369
2012-03-01,KS,0,2,2,360,3.286317,1.350939
2012-03-01,KY,0,3,3,524,3.80424,1.581188
2012-03-01,LA,0,3,3,435,5.883764,1.961919
2012-03-01,MA,0,3,3,649,9.805357,1.925669
2012-03-01,MD,0,2,2,287,3.020261,0.508059
2012-03-01,ME,0,1,1,158,1.278121,0.422012
2012-03-01,MI,0,5,5,1206,20.904181,8.379269
2012-03-01,MN,0,7,7,572,7.814694,3.125312
2012-03-01,MO,0,2,2,826,8.401679,2.826017
2012-03-01,MS,1,4,5,947,27.729577,2.049532
2012-03-01,MT,0,4,4,140,1.609814,0.819263
2012-03-01,NC,0,8,8,896,11.27044,3.237467
2012-03-01,ND,0,1,1,107,1.16405,0.273325
2012-03-01,NE,0,2,2,148,1.3933,0.57479
2012-03-01,NH,0,0,0,95,0.175501,0.046801
2012-03-01,NJ,0,6,6,575,4.235753,0.821402
2012-03-01,NM,0,0,0,193,0.42405,0.1736
2012-03-01,NV,0,3,3,87,0.99432,0.41206
2012-03-01,NY,0,4,4,1367,5.261761,1.607905
2012-03-01,OH,0,14,14,1195,15.486155,5.173689
2012-03-01,OK,0,1,1,528,4.760879,2.190079
2012-03-01,OR,0,1,1,279,3.438624,1.741044
2012-03-01,PA,0,5,5,380,3.519053,1.262101
2012-03-01,RI,0,0,0,112,0.40555,0.1075
2012-03-01,SC,0,2,2,515,5.475151,1.741891
2012-03-01,SD,0,0,0,67,0.389201,0.068311
2012-03-01,TN,0,5,5,659,10.059231,3.648279
2012-03-01,TX,0,14,14,1615,16.620733,5.370144
2012-03-01,UT,0,0,0,134,1.595101,0.600801
2012-03-01,VA,0,7,7,625,9.062992,2.245391
2012-03-01,VT,0,0,0,78,0.855531,0.28503
2012-03-01,WA,0,1,1,326,4.807588,1.776721
2012-03-01,WI,0,0,0,545,3.309066,0.952798
2012-03-01,WV,0,13,13,345,4.408076,1.562951
2012-03-01,WY,0,0,0,18,1.0588,0.2263
2012-04-01,AK,0,4,4,62,2.619751,0.802481
2012-04-01,AL,0,0,0,279,1.845337,0.475306
2012-04-01,AR,0,4,4,579,5.76393,1.908871
2012-04-01,AZ,0,1,1,552,2.365336,0.484088
2012-04-01,CA,0,2,2,906,14.653441,4.392228
2012-04-01,CO,0,0,0,195,2.426041,0.775432
2012-04-01,CT,0,5,5,348,2.244462,0.647991
2012-04-01,DE,0,0,0,146,0.340255,0.096705
2012-04-01,FL,0,3,3,1796,15.780472,4.980059
2012-04-01,GA,0,6,6,917,8.351577,2.776673
2012-04-01,HI,0,0,0,27,0.103,0.03727
2012-04-01,IA,0,1,1,324,2.263777,0.703903
2012-04-01,ID,0,0,0,160,1.01136,0.179367
2012-04-01,IL,0,9,9,1323,16.700061,6.084891
2012-04-01,IN,0,2,2,459,3.839543,1.226273
2012-04-01,KS,0,1,1,247,1.426016,0.682536
2012-04-01,KY,1,1,2,496,4.33115,1.34466
2012-04-01,LA,0,1,1,416,4.025834,1.606038
2012-04-01,MA,0,2,2,896,21.211062,6.68478
2012-04-01,MD,0,2,2,342,5.005994,1.796742
2012-04-01,ME,0,0,0,199,2.479817,0.68753
2012-04-01,MI,0,6,6,1274,21.261117,26.111987
2012-04-01,MN,0,3,3,544,7.643412,2.708562
2012-04-01,MO,0,2,2,501,4.360224,1.516522
2012-04-01,MS,0,4,4,746,9.047915,3.426893
2012-04-01,MT,0,0,0,150,1.4488,0.570351
2012-04-01,NC,0,6,6,749,7.237255,1.779841
2012-04-01,ND,0,0,0,88,0.398025,0.2416
2012-04-01,NE,0,0,0,114,1.055626,0.4757
2012-04-01,NH,0,0,0,152,0.969251,0.217112
2012-04-01,NJ,0,6,6,925,5.178362,1.721689
2012-04-01,NM,0,1,1,159,0.5701,0.1832
2012-04-01,NV,0,0,0,92,1.96751,0.64236
2012-04-01,NY,0,7,7,1699,3.519495,1.039284
2012-04-01,OH,0,4,4,1174,9.583957,3.297399
2012-04-01,OK,0,1,1,285,5.613551,2.051686
2012-04-01,OR,0,2,2,262,3.553431,1.496339
2012-04-01,PA,0,0,0,462,2.17735,0.702815
2012-04-01,RI,0,1,1,197,0.9729,0.231804
2012-04-01,SC,0,5,5,447,3.701587,0.956526
2012-04-01,SD,0,0,0,46,0.1964,1.06065
2012-04-01,TN,0,6,6,672,16.462134,6.049907
2012-04-01,TX,0,7,7,1601,20.114744,6.830865
2012-04-01,UT,0,1,1,126,0.9939,0.230422
2012-04-01,VA,0,10,10,790,16.228448,4.524957
2012-04-01,VT,0,0,0,89,0.34205,0.15435
2012-04-01,WA,0,5,5,302,4.882,1.555398
2012-04-01,WI,0,4,4,518,5.422335,1.734101
2012-04-01,WV,0,2,2,362,4.165025,1.522986
2012-04-01,WY,0,0,0,18,0.0987,0.018
2012-05-01,AK,0,2,2,79,1.583069,0.53425
2012-05-01,AL,0,2,2,290,3.378845,1.254903
2012-05-01,AR,0,1,1,839,9.600348,2.014287
2012-05-01,AZ,0,1,1,625,8.667695,3.912626
2012-05-01,CA,0,4,4,1146,17.688764,6.345208
2012-05-01,CO,0,0,0,173,2.359655,0.962799
2012-05-01,CT,0,0,0,163,1.078488,0.405299
2012-05-01,DE,0,0,0,72,0.158652,0.036553
2012-05-01,FL,0,5,5,1601,14.281149,5.703216
2012-05-01,GA,0,2,2,882,9.365884,3.377268
2012-05-01,HI,0,0,0,24,0.3572,0.07254
2012-05-01,IA,0,1,1,327,4.350105,1.134992
2012-05-01,ID,0,0,0,118,1.244541,0.427065
2012-05-01,IL,0,8,8,1476,18.90202,7.50168
2012-05-01,IN,0,3,3,467,5.8031,1.521397
2012-05-01,KS,0,1,1,300,2.483137,0.744306
2012-05-01,KY,0,1,1,411,2.9144,1.309388
2012-05-01,LA,0,2,2,438,6.348835,2.354492
2012-05-01,MA,0,2,2,464,7.494648,1.845329
2012-05-01,MD,0,1,1,255,4.205122,1.516268
2012-05-01,ME,0,0,0,99,0.767104,0.228955
2012-05-01,MI,0,4,4,1235,17.971733,6.329506
2012-05-01,MN,0,5,5,491,9.584447,3.990271
2012-05-01,MO,0,8,8,534,5.18748,1.776396
2012-05-01,MS,0,3,3,794,8.025652,2.969586
2012-05-01,MT,0,0,0,91,0.56007,0.287051
2012-05-01,NC,0,4,4,714,7.973501,2.18801
2012-05-01,ND,0,0,0,98,0.418696,0.156545
2012-05-01,NE,0,0,0,130,2.64204,0.63742
2012-05-01,NH,0,1,1,74,0.73335,0.2551
2012-05-01,NJ,0,2,2,374,3.916407,0.890135
2012-05-01,NM,0,1,1,174,0.91972,0.318013
2012-05-01,NV,0,1,1,136,2.98788,0.27754
2012-05-01,NY,0,8,8,1125,4.147527,1.168451
2012-05-01,OH,0,8,8,1284,12.698389,3.743751
2012-05-01,OK,0,4,4,436,5.461241,1.650265
2012-05-01,OR,0,1,1,322,3.356993,1.260137
2012-05-01,PA,0,1,1,384,2.851302,0.947552
2012-05-01,RI,0,0,0,69,0.162404,0.0328
2012-05-01,SC,0,3,3,430,6.516721,1.53867
2012-05-01,SD,0,0,0,27,0.816825,0.4199
2012-05-01,TN,0,2,2,627,12.216793,4.152011
2012-05-01,TX,0,8,8,1725,19.219048,6.165151
2012-05-01,UT,0,0,0,121,0.618201,0.201427
2012-05-01,VA,0,6,6,498,7.892934,2.129921
2012-05-01,VT,0,0,0,39,0.6552,0.3
2012-05-01,WA,0,2,2,336,4.69897,1.418711
2012-05-01,WI,0,1,1,581,5.352435,2.200329
2012-05-01,WV,0,2,2,256,3.7379,1.386811
2012-05-01,WY,0,0,0,16,0.230501,0.075104
2012-06-01,AK,0,3,3,48,2.681231,0.739701
2012-06-01,AL,0,3,3,340,3.191246,1.078357
2012-06-01,AR,0,3,3,1035,6.482021,3.237426
2012-06-01,AZ,0,0,0,571,3.323906,1.044187
2012-06-01,CA,0,3,3,1168,20.710205,5.37511
2012-06-01,CO,0,1,1,321,23.976633,11.259957
2012-06-01,CT,0,0,0,172,0.934527,0.234239
2012-06-01,DE,0,0,0,98,0.27602,0.05347
2012-06-01,FL,0,5,5,1301,14.388547,5.171211
2012-06-01,GA,0,4,4,857,10.414925,2.950287
2012-06-01,HI,0,0,0,35,1.1035,0.49979
2012-06-01,IA,0,1,1,277,2.852582,1.34487
2012-06-01,ID,0,0,0,191,1.668642,1.000674
2012-06-01,IL,0,0,0,1652,18.767811,8.40799
2012-06-01,IN,0,2,2,647,7.894935,2.844804
2012-06-01,KS,0,2,2,364,5.150211,0.99972
2012-06-01,KY,0,0,0,641,4.426399,1.574146
2012-06-01,LA,0,3,3,482,6.222955,2.143358
2012-06-01,MA,0,1,1,440,6.993971,2.104282
2012-06-01,MD,0,1,1,318,8.843325,2.308146
2012-06-01,ME,0,1,1,98,0.566861,0.116912
2012-06-01,MI,0,1,1,1438,17.962256,6.096935
2012-06-01,MN,0,1,1,460,7.554126,2.977026
2012-06-01,MO,0,1,1,778,5.778612,2.305854
2012-06-01,MS,0,3,3,873,8.234641,2.622366
2012-06-01,MT,0,1,1,140,0.57176,0.219877
2012-06-01,NC,0,1,1,739,8.572204,2.762939
2012-06-01,ND,0,0,0,78,0.859327,0.167411
2012-06-01,NE,0,1,1,131,2.024485,0.839971
2012-06-01,NH,0,0,0,64,0.868,0.1671
2012-06-01,NJ,0,7,7,434,3.899308,0.687743
2012-06-01,NM,0,0,0,228,3.938555,0.404752
2012-06-01,NV,0,3,3,132,3.34005,0.37166
2012-06-01,NY,0,1,1,1147,1.643959,0.616171
2012-06-01,OH,0,7,7,1495,15.677913,4.924976
2012-06-01,OK,0,3,3,440,3.125139,1.182424
2012-06-01,OR,0,0,0,168,1.682446,0.709746
2012-06-01,PA,0,5,5,390,3.08976,1.31529
2012-06-01,RI,0,0,0,74,0.507922,0.1299
2012-06-01,SC,0,1,1,422,2.625202,0.860176
2012-06-01,SD,0,0,0,38,0.38471,0.1489
2012-06-01,TN,0,5,5,764,9.282219,3.35423
2012-06-01,TX,0,5,5,1834,17.428726,7.073792
2012-06-01,UT,0,2,2,184,2.26266,0.65411
2012-06-01,VA,0,1,1,594,7.975465,2.850581
2012-06-01,VT,0,0,0,44,0.07,0.0171
2012-06-01,WA,0,2,2,295,6.809717,2.444636
2012-06-01,WI,0,1,1,667,4.789418,1.852
2012-06-01,WV,0,2,2,309,6.98142,1.920015
2012-06-01,WY,0,0,0,24,0.34226,0.1441
2012-07-01,AK,0,2,2,63,1.32835,0.2798
2012-07-01,AL,0,2,2,348,5.078409,1.352029
2012-07-01,AR,0,1,1,1155,7.622181,3.606647
2012-07-01,AZ,0,0,0,494,2.247242,0.812982
2012-07-01,CA,0,5,5,1605,20.413701,5.900194
2012-07-01,CO,0,0,0,217,2.039893,0.71415
2012-07-01,CT,0,1,1,199,2.344281,0.485436
2012-07-01,DE,0,0,0,136,0.626722,0.154354
2012-07-01,FL,0,8,8,1538,17.824946,7.731416
2012-07-01,GA,0,1,1,967,13.279234,4.209027
2012-07-01,HI,0,0,0,27,0.714,0.14575
2012-07-01,IA,0,2,2,357,3.4901,1.563631
2012-07-01,ID,0,1,1,203,1.659781,0.699586
2012-07-01,IL,0,6,6,2074,19.700294,6.547156
2012-07-01,IN,0,1,1,589,4.513026,1.44199
2012-07-01,KS,0,2,2,575,6.464012,2.291327
2012-07-01,KY,0,4,4,653,5.051946,1.5611
2012-07-01,LA,0,1,1,497,6.594237,2.417814
2012-07-01,MA,0,0,0,563,8.453613,4.172197
2012-07-01,MD,0,1,1,331,4.1407,1.166333
2012-07-01,ME,0,0,0,105,2.077712,0.448337
2012-07-01,MI,0,4,4,1497,18.641138,6.504281
2012-07-01,MN,0,2,2,515,8.311278,1.805714
2012-07-01,MO,0,0,0,1039,11.90204,3.56816
2012-07-01,MS,0,2,2,924,12.746872,2.550214
2012-07-01,MT,0,1,1,248,1.270617,0.522403
2012-07-01,NC,0,2,2,842,14.149472,4.057819
2012-07-01,ND,0,0,0,167,1.157188,0.4392
2012-07-01,NE,0,1,1,214,1.390201,0.599511
2012-07-01,NH,0,1,1,103,1.009438,0.301757
2012-07-01,NJ,0,1,1,543,2.931786,0.629901
2012-07-01,NM,0,0,0,160,0.360632,0.103481
2012-07-01,NV,0,0,0,113,3.085171,0.487401
2012-07-01,NY,0,3,3,1468,6.071527,5.068688
2012-07-01,OH,0,1,1,1531,10.722657,3.233086
2012-07-01,OK,0,4,4,1049,4.876568,1.392745
2012-07-01,OR,0,0,0,439,5.853469,1.685142
2012-07-01,PA,0,1,1,386,4.046225,1.580135
2012-07-01,RI,0,0,0,95,0.5525,0.2195
2012-07-01,SC,0,5,5,538,7.297315,1.492715
2012-07-01,SD,0,0,0,59,0.414463,0.097733
2012-07-01,TN,0,6,6,873,11.1706,3.858152
2012-07-01,TX,0,18,18,2052,18.601968,7.143647
2012-07-01,UT,0,1,1,179,1.368425,0.21251
2012-07-01,VA,0,4,4,661,8.342171,3.268246
2012-07-01,VT,0,0,0,41,0.7779,0.0535
2012-07-01,WA,0,1,1,340,3.442358,1.064134
